wstatus,type,geo,name,TIME_PERIOD,OBS_VALUE
UEMP_PT,Underemployed persons working part-time,FI,Finland,2020,-1.4
UEMP_PT,Underemployed persons working part-time,FI,Finland,2021,-2.2
UEMP_PT,Underemployed persons working part-time,FI,Finland,2022,-1.5
UEMP_PT,Underemployed persons working part-time,FI,Finland,2023,-1.9
UEMP_PT,Underemployed persons working part-time,FR,France,2009,-7.9
UEMP_PT,Underemployed persons working part-time,FR,France,2010,-8.0
UEMP_PT,Underemployed persons working part-time,FR,France,2011,-7.3
UEMP_PT,Underemployed persons working part-time,FR,France,2012,-7.2
UEMP_PT,Underemployed persons working part-time,FR,France,2013,-7.4
UEMP_PT,Underemployed persons working part-time,FR,France,2014,-7.0
UEMP_PT,Underemployed persons working part-time,FR,France,2015,-6.9
UEMP_PT,Underemployed persons working part-time,FR,France,2016,-6.5
UEMP_PT,Underemployed persons working part-time,FR,France,2017,-6.3
UEMP_PT,Underemployed persons working part-time,FR,France,2018,-5.9
UEMP_PT,Underemployed persons working part-time,FR,France,2019,-5.5
UEMP_PT,Underemployed persons working part-time,FR,France,2020,-5.0
UEMP_PT,Underemployed persons working part-time,FR,France,2021,-4.5
UEMP_PT,Underemployed persons working part-time,FR,France,2022,-3.9
UEMP_PT,Underemployed persons working part-time,FR,France,2023,-3.6
UEMP_PT,Underemployed persons working part-time,HR,Croatia,2009,0.1
UEMP_PT,Underemployed persons working part-time,HR,Croatia,2010,-0.1
UEMP_PT,Underemployed persons working part-time,HR,Croatia,2011,-0.5
UEMP_PT,Underemployed persons working part-time,HR,Croatia,2012,-0.1
UEMP_PT,Underemployed persons working part-time,HR,Croatia,2013,0.2
UEMP_PT,Underemployed persons working part-time,HR,Croatia,2014,-1.2
UEMP_PT,Underemployed persons working part-time,HR,Croatia,2015,-0.6
UEMP_PT,Underemployed persons working part-time,HR,Croatia,2016,-0.5
UEMP_PT,Underemployed persons working part-time,HR,Croatia,2017,-0.3
UEMP_PT,Underemployed persons working part-time,HR,Croatia,2018,-0.7
UEMP_PT,Underemployed persons working part-time,HR,Croatia,2019,-1.0
UEMP_PT,Underemployed persons working part-time,HR,Croatia,2020,-0.8
UEMP_PT,Underemployed persons working part-time,HR,Croatia,2021,-0.7
UEMP_PT,Underemployed persons working part-time,HR,Croatia,2022,-0.9
UEMP_PT,Underemployed persons working part-time,HR,Croatia,2023,-0.5
UEMP_PT,Underemployed persons working part-time,HU,Hungary,2009,-0.5
UEMP_PT,Underemployed persons working part-time,HU,Hungary,2010,-0.6
UEMP_PT,Underemployed persons working part-time,HU,Hungary,2011,-0.6
UEMP_PT,Underemployed persons working part-time,HU,Hungary,2012,-1.2
UEMP_PT,Underemployed persons working part-time,HU,Hungary,2013,-1.0
UEMP_PT,Underemployed persons working part-time,HU,Hungary,2014,-0.6
UEMP_PT,Underemployed persons working part-time,HU,Hungary,2015,-0.5
UEMP_PT,Underemployed persons working part-time,HU,Hungary,2016,-0.5
UEMP_PT,Underemployed persons working part-time,HU,Hungary,2017,-0.4
UEMP_PT,Underemployed persons working part-time,HU,Hungary,2018,-0.3
UEMP_PT,Underemployed persons working part-time,HU,Hungary,2019,-0.4
UEMP_PT,Underemployed persons working part-time,HU,Hungary,2020,-0.2
UEMP_PT,Underemployed persons working part-time,HU,Hungary,2021,-0.2
UEMP_PT,Underemployed persons working part-time,HU,Hungary,2022,-0.2
UEMP_PT,Underemployed persons working part-time,HU,Hungary,2023,-0.2
UEMP_PT,Underemployed persons working part-time,IE,Ireland,2009,-2.5
UEMP_PT,Underemployed persons working part-time,IE,Ireland,2010,-2.4
UEMP_PT,Underemployed persons working part-time,IE,Ireland,2011,-2.9
UEMP_PT,Underemployed persons working part-time,IE,Ireland,2012,-2.8
UEMP_PT,Underemployed persons working part-time,IE,Ireland,2013,-3.1
UEMP_PT,Underemployed persons working part-time,IE,Ireland,2014,-2.0
UEMP_PT,Underemployed persons working part-time,IE,Ireland,2015,-1.7
UEMP_PT,Underemployed persons working part-time,IE,Ireland,2016,-1.6
UEMP_PT,Underemployed persons working part-time,IE,Ireland,2017,-2.3
UEMP_PT,Underemployed persons working part-time,IE,Ireland,2018,-2.5
UEMP_PT,Underemployed persons working part-time,IE,Ireland,2019,-2.9
UEMP_PT,Underemployed persons working part-time,IE,Ireland,2020,-2.5
UEMP_PT,Underemployed persons working part-time,IE,Ireland,2021,-2.3
UEMP_PT,Underemployed persons working part-time,IE,Ireland,2022,-2.5
UEMP_PT,Underemployed persons working part-time,IE,Ireland,2023,-2.9
UEMP_PT,Underemployed persons working part-time,IS,Iceland,2014,-3.8
UEMP_PT,Underemployed persons working part-time,IS,Iceland,2015,-3.7
UEMP_PT,Underemployed persons working part-time,IS,Iceland,2016,-2.5
UEMP_PT,Underemployed persons working part-time,IS,Iceland,2017,-3.2
UEMP_PT,Underemployed persons working part-time,IS,Iceland,2018,-3.2
UEMP_PT,Underemployed persons working part-time,IS,Iceland,2019,-2.3
UEMP_PT,Underemployed persons working part-time,IS,Iceland,2020,-2.5
UEMP_PT,Underemployed persons working part-time,IS,Iceland,2021,-1.5
UEMP_PT,Underemployed persons working part-time,IS,Iceland,2022,-0.9
UEMP_PT,Underemployed persons working part-time,IS,Iceland,2023,-1.0
UEMP_PT,Underemployed persons working part-time,IT,Italy,2009,-2.4
UEMP_PT,Underemployed persons working part-time,IT,Italy,2010,-2.3
UEMP_PT,Underemployed persons working part-time,IT,Italy,2011,-2.2
UEMP_PT,Underemployed persons working part-time,IT,Italy,2012,-2.7
UEMP_PT,Underemployed persons working part-time,IT,Italy,2013,-2.5
UEMP_PT,Underemployed persons working part-time,IT,Italy,2014,-2.9
UEMP_PT,Underemployed persons working part-time,IT,Italy,2015,-2.9
UEMP_PT,Underemployed persons working part-time,IT,Italy,2016,-2.6
UEMP_PT,Underemployed persons working part-time,IT,Italy,2017,-2.5
UEMP_PT,Underemployed persons working part-time,IT,Italy,2018,-2.5
UEMP_PT,Underemployed persons working part-time,IT,Italy,2019,-2.3
UEMP_PT,Underemployed persons working part-time,IT,Italy,2020,-3.8
UEMP_PT,Underemployed persons working part-time,IT,Italy,2021,-2.9
UEMP_PT,Underemployed persons working part-time,IT,Italy,2022,-2.6
UEMP_PT,Underemployed persons working part-time,IT,Italy,2023,-2.4
UEMP_PT,Underemployed persons working part-time,LT,Lithuania,2009,-0.1
UEMP_PT,Underemployed persons working part-time,LT,Lithuania,2010,-1.2
UEMP_PT,Underemployed persons working part-time,LT,Lithuania,2011,-0.8
UEMP_PT,Underemployed persons working part-time,LT,Lithuania,2012,-1.0
UEMP_PT,Underemployed persons working part-time,LT,Lithuania,2013,-0.8
UEMP_PT,Underemployed persons working part-time,LT,Lithuania,2014,-0.9
UEMP_PT,Underemployed persons working part-time,LT,Lithuania,2015,-0.9
UEMP_PT,Underemployed persons working part-time,LT,Lithuania,2016,-0.6
UEMP_PT,Underemployed persons working part-time,LT,Lithuania,2017,-0.5
UEMP_PT,Underemployed persons working part-time,LT,Lithuania,2018,-0.3
UEMP_PT,Underemployed persons working part-time,LT,Lithuania,2019,-0.5
UEMP_PT,Underemployed persons working part-time,LT,Lithuania,2020,-0.3
UEMP_PT,Underemployed persons working part-time,LT,Lithuania,2021,-0.5
UEMP_PT,Underemployed persons working part-time,LT,Lithuania,2022,-0.7
UEMP_PT,Underemployed persons working part-time,LT,Lithuania,2023,-0.6
UEMP_PT,Underemployed persons working part-time,LU,Luxembourg,2009,-2.7
UEMP_PT,Underemployed persons working part-time,LU,Luxembourg,2010,-2.7
UEMP_PT,Underemployed persons working part-time,LU,Luxembourg,2011,-2.0
UEMP_PT,Underemployed persons working part-time,LU,Luxembourg,2012,-3.4
UEMP_PT,Underemployed persons working part-time,LU,Luxembourg,2013,-3.2
UEMP_PT,Underemployed persons working part-time,LU,Luxembourg,2014,-2.7
UEMP_PT,Underemployed persons working part-time,LU,Luxembourg,2015,-2.9
UEMP_PT,Underemployed persons working part-time,LU,Luxembourg,2016,-2.5
UEMP_PT,Underemployed persons working part-time,LU,Luxembourg,2017,-2.8
UEMP_PT,Underemployed persons working part-time,LU,Luxembourg,2018,-2.5
UEMP_PT,Underemployed persons working part-time,LU,Luxembourg,2019,-1.7
UEMP_PT,Underemployed persons working part-time,LU,Luxembourg,2020,-1.2
UEMP_PT,Underemployed persons working part-time,LU,Luxembourg,2021,-3.4
UEMP_PT,Underemployed persons working part-time,LU,Luxembourg,2022,-4.1
UEMP_PT,Underemployed persons working part-time,LU,Luxembourg,2023,-3.7
UEMP_PT,Underemployed persons working part-time,LV,Latvia,2009,-0.5
UEMP_PT,Underemployed persons working part-time,LV,Latvia,2010,-1.6
UEMP_PT,Underemployed persons working part-time,LV,Latvia,2011,-0.7
UEMP_PT,Underemployed persons working part-time,LV,Latvia,2012,-2.0
UEMP_PT,Underemployed persons working part-time,LV,Latvia,2013,-1.1
UEMP_PT,Underemployed persons working part-time,LV,Latvia,2014,-1.3
UEMP_PT,Underemployed persons working part-time,LV,Latvia,2015,-1.6
UEMP_PT,Underemployed persons working part-time,LV,Latvia,2016,-0.9
UEMP_PT,Underemployed persons working part-time,LV,Latvia,2017,-1.5
UEMP_PT,Underemployed persons working part-time,LV,Latvia,2018,-1.2
UEMP_PT,Underemployed persons working part-time,LV,Latvia,2019,-1.0
UEMP_PT,Underemployed persons working part-time,LV,Latvia,2020,-0.5
UEMP_PT,Underemployed persons working part-time,LV,Latvia,2021,-0.7
UEMP_PT,Underemployed persons working part-time,LV,Latvia,2022,-0.7
UEMP_PT,Underemployed persons working part-time,LV,Latvia,2023,-0.8
UEMP_PT,Underemployed persons working part-time,ME,Montenegro,2011,0.6
UEMP_PT,Underemployed persons working part-time,ME,Montenegro,2012,
UEMP_PT,Underemployed persons working part-time,ME,Montenegro,2013,
UEMP_PT,Underemployed persons working part-time,ME,Montenegro,2014,0.8
UEMP_PT,Underemployed persons working part-time,ME,Montenegro,2015,-0.9
UEMP_PT,Underemployed persons working part-time,ME,Montenegro,2016,-0.4
UEMP_PT,Underemployed persons working part-time,ME,Montenegro,2017,-0.1
UEMP_PT,Underemployed persons working part-time,ME,Montenegro,2018,-0.1
UEMP_PT,Underemployed persons working part-time,ME,Montenegro,2019,
UEMP_PT,Underemployed persons working part-time,ME,Montenegro,2020,
UEMP_PT,Underemployed persons working part-time,MK,North Macedonia,2009,0.6
UEMP_PT,Underemployed persons working part-time,MK,North Macedonia,2010,-0.1
UEMP_PT,Underemployed persons working part-time,MK,North Macedonia,2011,0.6
UEMP_PT,Underemployed persons working part-time,MK,North Macedonia,2012,0.9
UEMP_PT,Underemployed persons working part-time,MK,North Macedonia,2013,0.7
UEMP_PT,Underemployed persons working part-time,MK,North Macedonia,2014,1.7
UEMP_PT,Underemployed persons working part-time,MK,North Macedonia,2015,0.7
UEMP_PT,Underemployed persons working part-time,MK,North Macedonia,2016,0.2
UEMP_PT,Underemployed persons working part-time,MK,North Macedonia,2017,0.7
UEMP_PT,Underemployed persons working part-time,MK,North Macedonia,2018,0.6
UEMP_PT,Underemployed persons working part-time,MK,North Macedonia,2019,1.1
UEMP_PT,Underemployed persons working part-time,MK,North Macedonia,2020,0.9
UEMP_PT,Underemployed persons working part-time,MT,Malta,2009,-1.4
UEMP_PT,Underemployed persons working part-time,MT,Malta,2010,-2.0
UEMP_PT,Underemployed persons working part-time,MT,Malta,2011,-2.8
UEMP_PT,Underemployed persons working part-time,MT,Malta,2012,-2.4
UEMP_PT,Underemployed persons working part-time,MT,Malta,2013,-2.7
UEMP_PT,Underemployed persons working part-time,MT,Malta,2014,-2.2
UEMP_PT,Underemployed persons working part-time,MT,Malta,2015,-1.6
UEMP_PT,Underemployed persons working part-time,MT,Malta,2016,-1.1
UEMP_PT,Underemployed persons working part-time,MT,Malta,2017,-0.7
UEMP_PT,Underemployed persons working part-time,MT,Malta,2018,-0.6
UEMP_PT,Underemployed persons working part-time,MT,Malta,2019,-1.2
UEMP_PT,Underemployed persons working part-time,MT,Malta,2020,-0.8
UEMP_PT,Underemployed persons working part-time,MT,Malta,2021,-0.3
UEMP_PT,Underemployed persons working part-time,MT,Malta,2022,-0.9
UEMP_PT,Underemployed persons working part-time,MT,Malta,2023,-0.6
UEMP_PT,Underemployed persons working part-time,NL,Netherlands,2009,-3.5
UEMP_PT,Underemployed persons working part-time,NL,Netherlands,2010,-3.5
UEMP_PT,Underemployed persons working part-time,NL,Netherlands,2011,-3.5
UEMP_PT,Underemployed persons working part-time,NL,Netherlands,2012,-3.5
UEMP_PT,Underemployed persons working part-time,NL,Netherlands,2013,-7.8
UEMP_PT,Underemployed persons working part-time,NL,Netherlands,2014,-8.1
UEMP_PT,Underemployed persons working part-time,NL,Netherlands,2015,-8.0
UEMP_PT,Underemployed persons working part-time,NL,Netherlands,2016,-7.2
UEMP_PT,Underemployed persons working part-time,NL,Netherlands,2017,-6.5
UEMP_PT,Underemployed persons working part-time,NL,Netherlands,2018,-5.6
UEMP_PT,Underemployed persons working part-time,NL,Netherlands,2019,-4.9
UEMP_PT,Underemployed persons working part-time,NL,Netherlands,2020,-4.8
UEMP_PT,Underemployed persons working part-time,NL,Netherlands,2021,-4.0
UEMP_PT,Underemployed persons working part-time,NL,Netherlands,2022,-3.2
UEMP_PT,Underemployed persons working part-time,NL,Netherlands,2023,-3.2
UEMP_PT,Underemployed persons working part-time,NO,Norway,2009,-4.1
UEMP_PT,Underemployed persons working part-time,NO,Norway,2010,-4.2
UEMP_PT,Underemployed persons working part-time,NO,Norway,2011,-4.4
UEMP_PT,Underemployed persons working part-time,NO,Norway,2012,-3.8
UEMP_PT,Underemployed persons working part-time,NO,Norway,2013,-3.6
UEMP_PT,Underemployed persons working part-time,NO,Norway,2014,-3.6
UEMP_PT,Underemployed persons working part-time,NO,Norway,2015,-3.3
UEMP_PT,Underemployed persons working part-time,NO,Norway,2016,-2.7
UEMP_PT,Underemployed persons working part-time,NO,Norway,2017,-2.8
UEMP_PT,Underemployed persons working part-time,NO,Norway,2018,-2.8
UEMP_PT,Underemployed persons working part-time,NO,Norway,2019,-3.0
UEMP_PT,Underemployed persons working part-time,NO,Norway,2020,-3.1
UEMP_PT,Underemployed persons working part-time,NO,Norway,2021,-2.9
UEMP_PT,Underemployed persons working part-time,NO,Norway,2022,-2.6
UEMP_PT,Underemployed persons working part-time,NO,Norway,2023,-2.6
UEMP_PT,Underemployed persons working part-time,PL,Poland,2009,-1.0
UEMP_PT,Underemployed persons working part-time,PL,Poland,2010,-1.2
UEMP_PT,Underemployed persons working part-time,PL,Poland,2011,-1.3
UEMP_PT,Underemployed persons working part-time,PL,Poland,2012,-1.6
UEMP_PT,Underemployed persons working part-time,PL,Poland,2013,-1.7
UEMP_PT,Underemployed persons working part-time,PL,Poland,2014,-1.8
UEMP_PT,Underemployed persons working part-time,PL,Poland,2015,-1.5
UEMP_PT,Underemployed persons working part-time,PL,Poland,2016,-1.3
UEMP_PT,Underemployed persons working part-time,PL,Poland,2017,-1.2
UEMP_PT,Underemployed persons working part-time,PL,Poland,2018,-0.8
UEMP_PT,Underemployed persons working part-time,PL,Poland,2019,-0.7
UEMP_PT,Underemployed persons working part-time,PL,Poland,2020,-0.6
UEMP_PT,Underemployed persons working part-time,PL,Poland,2021,-0.5
UEMP_PT,Underemployed persons working part-time,PL,Poland,2022,-0.4
UEMP_PT,Underemployed persons working part-time,PL,Poland,2023,-0.6
UEMP_PT,Underemployed persons working part-time,PT,Portugal,2009,-3.4
UEMP_PT,Underemployed persons working part-time,PT,Portugal,2010,-3.4
UEMP_PT,Underemployed persons working part-time,PT,Portugal,2011,-3.2
UEMP_PT,Underemployed persons working part-time,PT,Portugal,2012,-3.3
UEMP_PT,Underemployed persons working part-time,PT,Portugal,2013,-3.5
UEMP_PT,Underemployed persons working part-time,PT,Portugal,2014,-3.1
UEMP_PT,Underemployed persons working part-time,PT,Portugal,2015,-3.2
UEMP_PT,Underemployed persons working part-time,PT,Portugal,2016,-2.9
UEMP_PT,Underemployed persons working part-time,PT,Portugal,2017,-2.6
UEMP_PT,Underemployed persons working part-time,PT,Portugal,2018,-2.4
UEMP_PT,Underemployed persons working part-time,PT,Portugal,2019,-2.5
UEMP_PT,Underemployed persons working part-time,PT,Portugal,2020,-1.9
UEMP_PT,Underemployed persons working part-time,PT,Portugal,2021,-1.4
UEMP_PT,Underemployed persons working part-time,PT,Portugal,2022,-1.4
UEMP_PT,Underemployed persons working part-time,PT,Portugal,2023,-2.0
UEMP_PT,Underemployed persons working part-time,RO,Romania,2009,1.0
UEMP_PT,Underemployed persons working part-time,RO,Romania,2010,1.4
UEMP_PT,Underemployed persons working part-time,RO,Romania,2011,1.2
UEMP_PT,Underemployed persons working part-time,RO,Romania,2012,1.0
UEMP_PT,Underemployed persons working part-time,RO,Romania,2013,1.1
UEMP_PT,Underemployed persons working part-time,RO,Romania,2014,1.2
UEMP_PT,Underemployed persons working part-time,RO,Romania,2015,1.3
UEMP_PT,Underemployed persons working part-time,RO,Romania,2016,1.0
UEMP_PT,Underemployed persons working part-time,RO,Romania,2017,0.9
UEMP_PT,Underemployed persons working part-time,RO,Romania,2018,0.7
UEMP_PT,Underemployed persons working part-time,RO,Romania,2019,0.7
UEMP_PT,Underemployed persons working part-time,RO,Romania,2020,0.6
UEMP_PT,Underemployed persons working part-time,RO,Romania,2021,1.2
UEMP_PT,Underemployed persons working part-time,RO,Romania,2022,1.2
UEMP_PT,Underemployed persons working part-time,RO,Romania,2023,0.9
UEMP_PT,Underemployed persons working part-time,RS,Serbia,2011,0.8
UEMP_PT,Underemployed persons working part-time,RS,Serbia,2012,0.6
UEMP_PT,Underemployed persons working part-time,RS,Serbia,2013,0.6
UEMP_PT,Underemployed persons working part-time,RS,Serbia,2014,0.9
UEMP_PT,Underemployed persons working part-time,RS,Serbia,2015,0.8
UEMP_PT,Underemployed persons working part-time,RS,Serbia,2016,0.6
UEMP_PT,Underemployed persons working part-time,RS,Serbia,2017,0.6
UEMP_PT,Underemployed persons working part-time,RS,Serbia,2018,0.9
UEMP_PT,Underemployed persons working part-time,RS,Serbia,2019,0.9
UEMP_PT,Underemployed persons working part-time,RS,Serbia,2020,0.5
UEMP_PT,Underemployed persons working part-time,RS,Serbia,2021,0.6
UEMP_PT,Underemployed persons working part-time,RS,Serbia,2022,0.6
UEMP_PT,Underemployed persons working part-time,RS,Serbia,2023,0.6
UEMP_PT,Underemployed persons working part-time,SE,Sweden,2009,-4.7
UEMP_PT,Underemployed persons working part-time,SE,Sweden,2010,-4.5
UEMP_PT,Underemployed persons working part-time,SE,Sweden,2011,-4.4
UEMP_PT,Underemployed persons working part-time,SE,Sweden,2012,-4.2
UEMP_PT,Underemployed persons working part-time,SE,Sweden,2013,-4.0
UEMP_PT,Underemployed persons working part-time,SE,Sweden,2014,-3.9
UEMP_PT,Underemployed persons working part-time,SE,Sweden,2015,-3.1
UEMP_PT,Underemployed persons working part-time,SE,Sweden,2016,-2.4
UEMP_PT,Underemployed persons working part-time,SE,Sweden,2017,-2.2
UEMP_PT,Underemployed persons working part-time,SE,Sweden,2018,-2.2
UEMP_PT,Underemployed persons working part-time,SE,Sweden,2019,-2.2
UEMP_PT,Underemployed persons working part-time,SE,Sweden,2020,-2.2
UEMP_PT,Underemployed persons working part-time,SE,Sweden,2021,-2.2
UEMP_PT,Underemployed persons working part-time,SE,Sweden,2022,-2.1
UEMP_PT,Underemployed persons working part-time,SE,Sweden,2023,-1.9
UEMP_PT,Underemployed persons working part-time,SI,Slovenia,2009,-0.6
UEMP_PT,Underemployed persons working part-time,SI,Slovenia,2010,-1.2
UEMP_PT,Underemployed persons working part-time,SI,Slovenia,2011,-0.8
UEMP_PT,Underemployed persons working part-time,SI,Slovenia,2012,-0.8
UEMP_PT,Underemployed persons working part-time,SI,Slovenia,2013,-1.0
UEMP_PT,Underemployed persons working part-time,SI,Slovenia,2014,-1.5
UEMP_PT,Underemployed persons working part-time,SI,Slovenia,2015,-2.2
UEMP_PT,Underemployed persons working part-time,SI,Slovenia,2016,-2.6
UEMP_PT,Underemployed persons working part-time,SI,Slovenia,2017,-2.3
UEMP_PT,Underemployed persons working part-time,SI,Slovenia,2018,-1.8
UEMP_PT,Underemployed persons working part-time,SI,Slovenia,2019,-1.3
UEMP_PT,Underemployed persons working part-time,SI,Slovenia,2020,-0.8
UEMP_PT,Underemployed persons working part-time,SI,Slovenia,2021,-0.8
UEMP_PT,Underemployed persons working part-time,SI,Slovenia,2022,-1.2
UEMP_PT,Underemployed persons working part-time,SI,Slovenia,2023,-1.1
UEMP_PT,Underemployed persons working part-time,SK,Slovakia,2009,0.0
UEMP_PT,Underemployed persons working part-time,SK,Slovakia,2010,0.1
UEMP_PT,Underemployed persons working part-time,SK,Slovakia,2011,0.0
UEMP_PT,Underemployed persons working part-time,SK,Slovakia,2012,0.0
UEMP_PT,Underemployed persons working part-time,SK,Slovakia,2013,0.0
UEMP_PT,Underemployed persons working part-time,SK,Slovakia,2014,0.1
UEMP_PT,Underemployed persons working part-time,SK,Slovakia,2015,-0.2
UEMP_PT,Underemployed persons working part-time,SK,Slovakia,2016,0.0
UEMP_PT,Underemployed persons working part-time,SK,Slovakia,2017,-0.1
UEMP_PT,Underemployed persons working part-time,SK,Slovakia,2018,-0.2
UEMP_PT,Underemployed persons working part-time,SK,Slovakia,2019,-0.1
UEMP_PT,Underemployed persons working part-time,SK,Slovakia,2020,-0.1
UEMP_PT,Underemployed persons working part-time,SK,Slovakia,2021,
UEMP_PT,Underemployed persons working part-time,SK,Slovakia,2022,
UEMP_PT,Underemployed persons working part-time,SK,Slovakia,2023,
UEMP_PT,Underemployed persons working part-time,TR,Türkiye,2009,-0.9
UEMP_PT,Underemployed persons working part-time,TR,Türkiye,2010,-1.1
UEMP_PT,Underemployed persons working part-time,TR,Türkiye,2011,-0.9
UEMP_PT,Underemployed persons working part-time,TR,Türkiye,2012,-0.6
UEMP_PT,Underemployed persons working part-time,TR,Türkiye,2013,-0.6
UEMP_PT,Underemployed persons working part-time,TR,Türkiye,2014,-0.4
UEMP_PT,Underemployed persons working part-time,TR,Türkiye,2015,-0.3
UEMP_PT,Underemployed persons working part-time,TR,Türkiye,2016,-0.2
UEMP_PT,Underemployed persons working part-time,TR,Türkiye,2017,-0.2
UEMP_PT,Underemployed persons working part-time,TR,Türkiye,2018,-0.2
UEMP_PT,Underemployed persons working part-time,TR,Türkiye,2019,0.1
UEMP_PT,Underemployed persons working part-time,TR,Türkiye,2020,-0.3
